0,weapon,none,0,,,0,0,0,
9903,emblems,ui_emblem_860,458,iw9,,0,5649A84A497A7EE6,0,
9904,emblems,ui_emblem_389,459,iw9,,0,3605744A7FD48C66,0,
9905,emblems,ui_emblem_573,460,iw9,,0,47FF3C4A8A3285B9,0,
9906,emblems,ui_emblem_600,461,iw9,,0,4F79FE4A8E19194A,0,
9907,emblems,ui_emblem_130,462,iw9,,0,2420A54A7588E338,0,
9908,emblems,ui_emblem_132,463,iw9,,0,2420A74A7588E69E,0,
9909,emblems,ui_emblem_068,464,iw9,,0,1CDBF84A71D002C6,0,
9910,emblems,ui_emblem_151,465,iw9,,0,24352A4A759A6E41,0,
9911,emblems,ui_emblem_915,466,iw9,,0,5F48564A4EAB1439,0,
9912,emblems,ui_emblem_107,467,iw9,,0,242A9C4A75912872,0,
9913,emblems,ui_emblem_029,468,iw9,,0,1CCE814A71C4AE35,0,
9914,emblems,ui_emblem_473,469,iw9,,0,3EFD234A84FF04BE,0,
9915,emblems,ui_emblem_228,470,iw9,,0,2D3A4E4A7AD037C4,0,
9916,emblems,ui_emblem_615,471,iw9,,0,4F7D674A8E1C018C,0,
9917,emblems,ui_emblem_878,472,iw9,,0,564D364A497DA607,0,
9918,emblems,ui_emblem_438,473,iw9,,0,3F0B224A850B4067,0,
9919,emblems,ui_emblem_478,474,iw9,,0,3EFD1A4A84FEF573,0,
9920,emblems,ui_emblem_024,475,iw9,,0,1CCE844A71C4B34E,0,
9921,emblems,ui_emblem_031,476,iw9,,0,1CD1ED4A71C79B90,0,
9922,emblems,ui_emblem_053,477,iw9,,0,1CD8774A71CCF1BC,0,
9923,emblems,ui_emblem_539,478,iw9,,0,480CCA4A8A3E015F,0,
9924,emblems,ui_emblem_921,479,iw9,,0,5F44D24A4EA7FE16,0,
9925,emblems,ui_emblem_263,480,iw9,,0,2D2CD14A7AC4D901,0,
9926,emblems,ui_emblem_855,481,iw9,,0,56463D4A4977933E,0,
9927,emblems,ui_emblem_637,482,iw9,,0,4F76F94A8E16DAF4,0,
9928,emblems,ui_emblem_885,483,iw9,,0,5650B94A4980BA77,0,
9929,emblems,ui_emblem_577,484,iw9,,0,47FF404A8A328C85,0,
9930,emblems,ui_emblem_963,485,iw9,,0,5F52684A4EB38754,0,
9931,emblems,ui_emblem_964,486,iw9,,0,5F52674A4EB385A1,0,
9932,emblems,ui_emblem_832,487,iw9,,0,563FB84A49724591,0,
9933,emblems,ui_emblem_565,488,iw9,,0,4802C24A8A359F42,0,
9934,emblems,ui_emblem_635,489,iw9,,0,4F76FB4A8E16DE5A,0,
9935,emblems,ui_emblem_844,490,iw9,,0,5643384A497554E8,0,
9936,emblems,ui_emblem_269,491,iw9,,0,2D2CC74A7AC4C803,0,
9937,emblems,ui_emblem_028,492,iw9,,0,1CCE804A71C4AC82,0,
9938,emblems,ui_emblem_900,493,iw9,,0,5F4BDF4A4EAE32DB,0,
9939,emblems,ui_emblem_009,494,iw9,,0,1CC7754A71BE7B23,0,
9940,emblems,ui_emblem_402,495,iw9,,0,3F00AA4A85021FFA,0,
9941,emblems,ui_emblem_879,496,iw9,,0,564D354A497DA454,0,
9942,emblems,ui_emblem_062,497,iw9,,0,1CDBFE4A71D00CF8,0,
9943,emblems,ui_emblem_139,498,iw9,,0,24209E4A7588D753,0,
9944,emblems,ui_emblem_702,499,iw9,,0,5890974A935E1CCF,0,
9945,emblems,ui_emblem_480,500,iw9,,0,3F1C184A8519A29C,0,
9946,emblems,ui_emblem_780,501,iw9,,0,5875294A93469A2D,0,
9947,emblems,ui_emblem_314,502,iw9,,0,35E6EB4A7FBAA60C,0,
9948,emblems,ui_emblem_134,503,iw9,,0,2420A94A7588EA04,0,
9949,emblems,ui_emblem_568,504,iw9,,0,4802C74A8A35A7C1,0,
9950,emblems,ui_emblem_364,505,iw9,,0,35FEED4A7FCF3B53,0,
9951,emblems,ui_emblem_361,506,iw9,,0,35FEF04A7FCF406C,0,
9952,emblems,ui_emblem_248,507,iw9,,0,2D33524A7ACA1FE2,0,
9953,emblems,ui_emblem_339,508,iw9,,0,35EDFC4A7FC0E19D,0,
9954,emblems,ui_emblem_072,509,iw9,,0,1CDF884A71D32D4D,0,
9955,emblems,ui_emblem_681,510,iw9,,0,4F5EEF4A8E023815,0,
9956,emblems,ui_emblem_968,511,iw9,,0,5F52634A4EB37ED5,0,
9957,emblems,ui_emblem_353,512,iw9,,0,35F4824A7FC630FD,0,
9958,emblems,ui_emblem_412,513,iw9,,0,3F042C4A850532B7,0,
9959,emblems,ui_emblem_408,514,iw9,,0,3F00A04A85020EFC,0,
9960,emblems,ui_emblem_840,515,iw9,,0,56433C4A49755BB4,0,
9961,emblems,ui_emblem_424,516,iw9,,0,3F07984A85082012,0,
9962,emblems,ui_emblem_299,517,iw9,,0,2D294F4A7AC1C644,0,
9963,emblems,ui_emblem_673,518,iw9,,0,4F846D4A8E222A6C,0,
9964,emblems,ui_emblem_116,519,iw9,,0,24272B4A758E3298,0,
9965,emblems,ui_emblem_625,520,iw9,,0,4F73774A8E13C837,0,
9966,emblems,ui_emblem_836,521,iw9,,0,563FBC4A49724C5D,0,
9967,emblems,ui_emblem_330,522,iw9,,0,35EDF34A7FC0D252,0,
9968,emblems,ui_emblem_987,523,iw9,,0,5F66D44A4EC4E7E2,0,
9969,emblems,ui_emblem_141,524,iw9,,0,24382E4A759CAAE4,0,
9970,emblems,ui_emblem_004,525,iw9,,0,1CC7804A71BE8DD4,0,
9971,emblems,ui_emblem_225,526,iw9,,0,2D3A434A7AD02513,0,
9972,emblems,ui_emblem_871,527,iw9,,0,564D2D4A497D96BC,0,
9973,emblems,ui_emblem_784,528,iw9,,0,5875254A93469361,0,
9974,emblems,ui_emblem_755,529,iw9,,0,587FA04A934FB8E7,0,
9975,emblems,ui_emblem_102,530,iw9,,0,242A994A75912359,0,
9976,emblems,ui_emblem_219,531,iw9,,0,2D444F4A7AD88DFC,0,
9977,emblems,ui_emblem_567,532,iw9,,0,4802C04A8A359BDC,0,
9978,emblems,ui_emblem_595,533,iw9,,0,482ED24A8A5AF55D,0,
9979,emblems,ui_emblem_586,534,iw9,,0,4832514A8A5E0301,0,
9980,emblems,ui_emblem_945,535,iw9,,0,5F59524A4EB980A0,0,
9981,emblems,ui_emblem_528,536,iw9,,0,48104F4A8A411935,0,
9982,emblems,ui_emblem_867,537,iw9,,0,5649AB4A497A83FF,0,
9983,emblems,ui_emblem_748,538,iw9,,0,5882994A9351E2D9,0,
9984,emblems,ui_emblem_899,539,iw9,,0,5654314A4983BC36,0,
9985,emblems,ui_emblem_709,540,iw9,,0,5890A04A935E2C1A,0,
9986,emblems,ui_emblem_033,541,iw9,,0,1CD1EF4A71C79EF6,0,
9987,emblems,ui_emblem_930,542,iw9,,0,5F414D4A4EA4E640,0,
9988,emblems,ui_emblem_768,543,iw9,,0,5889954A9357FABB,0,
9989,emblems,ui_emblem_901,544,iw9,,0,5F4BDE4A4EAE3128,0,
9990,emblems,ui_emblem_218,545,iw9,,0,2D44504A7AD88FAF,0,
9991,emblems,ui_emblem_472,546,iw9,,0,3EFD244A84FF0671,0,
9992,emblems,ui_emblem_937,547,iw9,,0,5F41544A4EA4F225,0,
9993,emblems,ui_emblem_594,548,iw9,,0,482ED14A8A5AF3AA,0,
9994,emblems,ui_emblem_983,549,iw9,,0,5F66D04A4EC4E116,0,
9995,emblems,ui_emblem_194,550,iw9,,0,240C1D4A75775316,0,
9996,emblems,ui_emblem_059,551,iw9,,0,1CD8814A71CD02BA,0,
9997,emblems,ui_emblem_207,552,iw9,,0,2D40D54A7AD588D7,0,
9998,emblems,ui_emblem_891,553,iw9,,0,5654394A4983C9CE,0,
9999,emblems,ui_emblem_242,554,iw9,,0,2D33584A7ACA2A14,0,
10000,emblems,ui_emblem_533,555,iw9,,0,480CD44A8A3E125D,0,
10001,emblems,ui_emblem_679,556,iw9,,0,4F84774A8E223B6A,0,
10002,emblems,ui_emblem_109,557,iw9,,0,242A9E4A75912BD8,0,
10003,emblems,ui_emblem_327,558,iw9,,0,35F17E4A7FC3F45A,0,
10004,emblems,ui_emblem_198,559,iw9,,0,240C294A7577677A,0,
10005,emblems,ui_emblem_813,560,iw9,,0,5638A74A496C0A00,0,
10006,emblems,ui_emblem_495,561,iw9,,0,3F1F194A851BDA26,0,
10007,emblems,ui_emblem_558,562,iw9,,0,4805CD4A8A37E7CA,0,
10008,emblems,ui_emblem_223,563,iw9,,0,2D3A494A7AD02F45,0,
10009,emblems,ui_emblem_854,564,iw9,,0,56463E4A497794F1,0,
10010,emblems,ui_emblem_193,565,iw9,,0,240C204A7577582F,0,
10011,emblems,ui_emblem_238,566,iw9,,0,2D3DD44A7AD3514D,0,
10012,emblems,ui_emblem_649,567,iw9,,0,4F87EF4A8E253D29,0,
10013,emblems,ui_emblem_254,568,iw9,,0,2D36C44A7ACD176F,0,
10014,emblems,ui_emblem_042,569,iw9,,0,1CD4F64A71C9E0B2,0,
10015,emblems,ui_emblem_056,570,iw9,,0,1CD8744A71CCECA3,0,
10016,emblems,ui_emblem_231,571,iw9,,0,2D3DCB4A7AD34202,0,
10017,emblems,ui_emblem_257,572,iw9,,0,2D36C54A7ACD1922,0,
10018,emblems,ui_emblem_771,573,iw9,,0,5886284A93550BAD,0,
10019,emblems,ui_emblem_822,574,iw9,,0,563C2E4A496F253C,0,
10020,emblems,ui_emblem_943,575,iw9,,0,5F59584A4EB98AD2,0,
10021,emblems,ui_emblem_978,576,iw9,,0,5F4EDD4A4EB0654C,0,
10022,emblems,ui_emblem_311,577,iw9,,0,35E6E84A7FBAA0F3,0,
10023,emblems,ui_emblem_525,578,iw9,,0,4810524A8A411E4E,0,
10024,emblems,ui_emblem_162,579,iw9,,0,2431A14A75974F9F,0,
10025,emblems,ui_emblem_143,580,iw9,,0,2438304A759CAE4A,0,
10026,emblems,ui_emblem_217,581,iw9,,0,2D44554A7AD8982E,0,
10027,emblems,ui_emblem_038,582,iw9,,0,1CD1F64A71C7AADB,0,
10028,emblems,ui_emblem_646,583,iw9,,0,4F87F84A8E254C74,0,
10029,emblems,ui_emblem_728,584,iw9,,0,58971D4A93636C2F,0,
10030,emblems,ui_emblem_825,585,iw9,,0,563C2D4A496F2389,0,
10031,emblems,ui_emblem_111,586,iw9,,0,2427324A758E3E7D,0,
10032,emblems,ui_emblem_772,587,iw9,,0,5886254A93550694,0,
10033,emblems,ui_emblem_560,588,iw9,,0,4802BF4A8A359A29,0,
10034,emblems,ui_emblem_580,589,iw9,,0,4832534A8A5E0667,0,
10035,emblems,ui_emblem_727,590,iw9,,0,5897224A936374AE,0,
10036,emblems,ui_emblem_115,591,iw9,,0,24272E4A758E37B1,0,
10037,emblems,ui_emblem_922,592,iw9,,0,5F44D14A4EA7FC63,0,
10038,emblems,ui_emblem_941,593,iw9,,0,5F59564A4EB9876C,0,
10039,emblems,ui_emblem_699,594,iw9,,0,4F626B4A8E0540A0,0,
10040,emblems,ui_emblem_509,595,iw9,,0,4816CA4A8A4655E4,0,
10041,emblems,ui_emblem_177,596,iw9,,0,242E1C4A759437C9,0,
10042,emblems,ui_emblem_665,597,iw9,,0,4F80E74A8E1F10E3,0,
10043,emblems,ui_emblem_827,598,iw9,,0,563C2B4A496F2023,0,
10044,emblems,ui_emblem_443,599,iw9,,0,3EF3134A84F69509,0,
10045,emblems,ui_emblem_122,600,iw9,,0,2424294A758BF95B,0,
10046,emblems,ui_emblem_041,601,iw9,,0,1CD4F54A71C9DEFF,0,
10047,emblems,ui_emblem_973,602,iw9,,0,5F4EE84A4EB077FD,0,
10048,emblems,ui_emblem_954,603,iw9,,0,5F55D54A4EB67662,0,
10049,emblems,ui_emblem_591,604,iw9,,0,482ECE4A8A5AEE91,0,
10050,emblems,ui_emblem_204,605,iw9,,0,2D40D64A7AD58A8A,0,
10051,emblems,ui_emblem_561,606,iw9,,0,4802BE4A8A359876,0,
10052,emblems,ui_emblem_274,607,iw9,,0,2D2FD84A7AC71ABD,0,
10053,emblems,ui_emblem_944,608,iw9,,0,5F59534A4EB98253,0,
10054,emblems,ui_emblem_404,609,iw9,,0,3F00A44A850215C8,0,
10055,emblems,ui_emblem_258,610,iw9,,0,2D36C84A7ACD1E3B,0,
10056,emblems,ui_emblem_398,611,iw9,,0,36026F4A7FD24E10,0,
10057,emblems,ui_emblem_500,612,iw9,,0,4816C34A8A4649FF,0,
10058,emblems,ui_emblem_506,613,iw9,,0,4816C14A8A464699,0,
10059,emblems,ui_emblem_951,614,iw9,,0,5F55D24A4EB67149,0,
10060,emblems,ui_emblem_359,615,iw9,,0,35F4784A7FC61FFF,0,
10061,emblems,ui_emblem_676,616,iw9,,0,4F846A4A8E222553,0,
10062,emblems,ui_emblem_321,617,iw9,,0,35F1784A7FC3EA28,0,
10063,emblems,ui_emblem_418,618,iw9,,0,3F04264A85052885,0,
10064,emblems,ui_emblem_229,619,iw9,,0,2D3A4F4A7AD03977,0,
10065,emblems,ui_emblem_549,620,iw9,,0,4809424A8A3AE470,0,
10066,emblems,ui_emblem_430,621,iw9,,0,3F0B1A4A850B32CF,0,
10067,emblems,ui_emblem_640,622,iw9,,0,4F87F64A8E25490E,0,
10068,emblems,ui_emblem_156,623,iw9,,0,24352B4A759A6FF4,0,
10069,emblems,ui_emblem_097,624,iw9,,0,1CAFF34A71AABF5C,0,
10070,emblems,ui_emblem_157,625,iw9,,0,24352C4A759A71A7,0,
10071,emblems,ui_emblem_310,626,iw9,,0,35E6E74A7FBA9F40,0,
10072,emblems,ui_emblem_936,627,iw9,,0,5F41534A4EA4F072,0,
10073,emblems,ui_emblem_484,628,iw9,,0,3F1C144A85199BD0,0,
10074,emblems,ui_emblem_206,629,iw9,,0,2D40D44A7AD58724,0,
10075,emblems,ui_emblem_711,630,iw9,,0,588D144A935B085F,0,
10076,emblems,ui_emblem_882,631,iw9,,0,5650B64A4980B55E,0,
10077,emblems,ui_emblem_456,632,iw9,,0,3EF6984A84F9ACDF,0,
10078,emblems,ui_emblem_051,633,iw9,,0,1CD8794A71CCF522,0,
10079,emblems,ui_emblem_316,634,iw9,,0,35E6ED4A7FBAA972,0,
10080,emblems,ui_emblem_971,635,iw9,,0,5F4EE64A4EB07497,0,
10081,emblems,ui_emblem_069,636,iw9,,0,1CDBF94A71D00479,0,
10082,emblems,ui_emblem_556,637,iw9,,0,4805BF4A8A37D000,0,
10083,emblems,ui_emblem_696,638,iw9,,0,4F627A4A8E055A1D,0,
10084,emblems,ui_emblem_948,639,iw9,,0,5F595F4A4EB996B7,0,
10085,emblems,ui_emblem_366,640,iw9,,0,35FEEF4A7FCF3EB9,0,
10086,emblems,ui_emblem_001,641,iw9,,0,1CC77D4A71BE88BB,0,
10087,emblems,ui_emblem_237,642,iw9,,0,2D3DC54A7AD337D0,0,
10088,emblems,ui_emblem_465,643,iw9,,0,3EFA194A84FCBDE9,0,
10089,emblems,ui_emblem_377,644,iw9,,0,35FB6E4A7FCC2DAF,0,
10090,emblems,ui_emblem_881,645,iw9,,0,5650B54A4980B3AB,0,
10091,emblems,ui_emblem_475,646,iw9,,0,3EFD254A84FF0824,0,
10092,emblems,ui_emblem_663,647,iw9,,0,4F80ED4A8E1F1B15,0,
10093,emblems,ui_emblem_779,648,iw9,,0,5886204A9354FE15,0,
10094,emblems,ui_emblem_312,649,iw9,,0,35E6E94A7FBAA2A6,0,
10095,emblems,ui_emblem_874,650,iw9,,0,564D2A4A497D91A3,0,
10096,emblems,ui_emblem_898,651,iw9,,0,5654324A4983BDE9,0,
10097,emblems,ui_emblem_928,652,iw9,,0,5F44DB4A4EA80D61,0,
10098,emblems,ui_emblem_078,653,iw9,,0,1CDF7E4A71D31C4F,0,
10099,emblems,ui_emblem_723,654,iw9,,0,5897264A93637B7A,0,
10100,emblems,ui_emblem_057,655,iw9,,0,1CD8734A71CCEAF0,0,
10101,emblems,ui_emblem_911,656,iw9,,0,5F485A4A4EAB1B05,0,
10102,emblems,ui_emblem_688,657,iw9,,0,4F5EF64A8E0243FA,0,
10103,emblems,ui_emblem_776,658,iw9,,0,5886214A9354FFC8,0,
10104,emblems,ui_emblem_287,659,iw9,,0,2D25C54A7ABEA5EF,0,
10105,emblems,ui_emblem_457,660,iw9,,0,3EF6974A84F9AB2C,0,
10106,emblems,ui_emblem_542,661,iw9,,0,48094D4A8A3AF721,0,
10107,emblems,ui_emblem_075,662,iw9,,0,1CDF814A71D32168,0,
10108,emblems,ui_emblem_794,663,iw9,,0,58719F4A934379D8,0,
10109,emblems,ui_emblem_820,664,iw9,,0,563C304A496F28A2,0,
10110,emblems,ui_emblem_890,665,iw9,,0,56543A4A4983CB81,0,
10111,emblems,ui_emblem_961,666,iw9,,0,5F526A4A4EB38ABA,0,
10112,emblems,ui_emblem_618,667,iw9,,0,4F7D6C4A8E1C0A0B,0,
10113,emblems,ui_emblem_837,668,iw9,,0,563FBB4A49724AAA,0,
10114,emblems,ui_emblem_554,669,iw9,,0,4805C14A8A37D366,0,
10115,emblems,ui_emblem_197,670,iw9,,0,240C1C4A75775163,0,
10116,emblems,ui_emblem_704,671,iw9,,0,5890954A935E1969,0,
10117,emblems,ui_emblem_918,672,iw9,,0,5F48614A4EAB26EA,0,
10118,emblems,ui_emblem_362,673,iw9,,0,35FEF34A7FCF4585,0,
10119,emblems,ui_emblem_381,674,iw9,,0,36057C4A7FD499FE,0,
10120,emblems,ui_emblem_831,675,iw9,,0,563FB54A49724078,0,
10121,emblems,ui_emblem_437,676,iw9,,0,3F0B174A850B2DB6,0,
10122,emblems,ui_emblem_384,677,iw9,,0,3605814A7FD4A27D,0,
10123,emblems,ui_emblem_697,678,iw9,,0,4F62794A8E05586A,0,
10124,emblems,ui_emblem_892,679,iw9,,0,5654384A4983C81B,0,
10125,emblems,ui_emblem_073,680,iw9,,0,1CDF874A71D32B9A,0,
10126,emblems,ui_emblem_783,681,iw9,,0,5875264A93469514,0,
10127,emblems,ui_emblem_830,682,iw9,,0,563FB64A4972422B,0,
10128,emblems,ui_emblem_841,683,iw9,,0,56433D4A49755D67,0,
10129,emblems,ui_emblem_950,684,iw9,,0,5F55D14A4EB66F96,0,
10130,emblems,ui_emblem_739,685,iw9,,0,5893984A93605459,0,
10131,emblems,ui_emblem_444,686,iw9,,0,3EF3144A84F696BC,0,
10132,emblems,ui_emblem_829,687,iw9,,0,563C394A496F37ED,0,
10133,emblems,ui_emblem_851,688,iw9,,0,5646414A49779A0A,0,
10134,emblems,ui_emblem_920,689,iw9,,0,5F44D34A4EA7FFC9,0,
10135,emblems,ui_emblem_055,690,iw9,,0,1CD8754A71CCEE56,0,
10136,emblems,ui_emblem_621,691,iw9,,0,4F73734A8E13C16B,0,
10137,emblems,ui_emblem_545,692,iw9,,0,48094E4A8A3AF8D4,0,
10138,emblems,ui_emblem_420,693,iw9,,0,3F07944A85081946,0,
10139,emblems,ui_emblem_452,694,iw9,,0,3EF6944A84F9A613,0,
10140,emblems,ui_emblem_262,695,iw9,,0,2D2CD04A7AC4D74E,0,
10141,emblems,ui_emblem_764,696,iw9,,0,5889914A9357F3EF,0,
10142,emblems,ui_emblem_150,697,iw9,,0,2435294A759A6C8E,0,
10143,emblems,ui_emblem_1000,698,iw9,,0,57ED685C598F859,0,
10144,emblems,ui_emblem_360,699,iw9,,0,35FEF14A7FCF421F,0,
10145,emblems,ui_emblem_793,700,iw9,,0,5871A64A934385BD,0,
10146,emblems,ui_emblem_213,701,iw9,,0,2D44594A7AD89EFA,0,
10147,emblems,ui_emblem_886,702,iw9,,0,5650BA4A4980BC2A,0,
10148,emblems,ui_emblem_660,703,iw9,,0,4F80EA4A8E1F15FC,0,
10149,emblems,ui_emblem_378,704,iw9,,0,35FB734A7FCC362E,0,
10150,emblems,ui_emblem_590,705,iw9,,0,482ECD4A8A5AECDE,0,
10151,emblems,ui_emblem_956,706,iw9,,0,5F55D34A4EB672FC,0,
10152,emblems,ui_emblem_236,707,iw9,,0,2D3DC64A7AD33983,0,
10153,emblems,ui_emblem_564,708,iw9,,0,4802C34A8A35A0F5,0,
10154,emblems,ui_emblem_267,709,iw9,,0,2D2CD54A7AC4DFCD,0,
10155,emblems,ui_emblem_716,710,iw9,,0,588D114A935B0346,0,
10156,emblems,ui_emblem_063,711,iw9,,0,1CDBFF4A71D00EAB,0,
10157,emblems,ui_emblem_498,712,iw9,,0,3F1F264A851BF03D,0,
10158,emblems,ui_emblem_192,713,iw9,,0,240C1F4A7577567C,0,
10159,emblems,ui_emblem_331,714,iw9,,0,35EDF44A7FC0D405,0,
10160,emblems,ui_emblem_205,715,iw9,,0,2D40D74A7AD58C3D,0,
10161,emblems,ui_emblem_196,716,iw9,,0,240C1B4A75774FB0,0,
10162,emblems,ui_emblem_183,717,iw9,,0,240FA84A757A751E,0,
10163,emblems,ui_emblem_407,718,iw9,,0,3F00A74A85021AE1,0,
10164,emblems,ui_emblem_609,719,iw9,,0,4F79F74A8E190D65,0,
10165,emblems,ui_emblem_691,720,iw9,,0,4F62734A8E054E38,0,
10166,emblems,ui_emblem_201,721,iw9,,0,2D40D34A7AD58571,0,
10167,emblems,ui_emblem_834,722,iw9,,0,563FBA4A497248F7,0,
10168,emblems,ui_emblem_385,723,iw9,,0,3605804A7FD4A0CA,0,
10169,emblems,ui_emblem_414,724,iw9,,0,3F042A4A85052F51,0,
10170,emblems,ui_emblem_049,725,iw9,,0,1CD4FD4A71C9EC97,0,
10171,emblems,ui_emblem_976,726,iw9,,0,5F4EE34A4EB06F7E,0,
10172,emblems,ui_emblem_726,727,iw9,,0,5897234A93637661,0,
10173,emblems,ui_emblem_805,728,iw9,,0,5635A94A4969D78F,0,
10174,emblems,ui_emblem_981,729,iw9,,0,5F66CE4A4EC4DDB0,0,
10175,emblems,ui_emblem_661,730,iw9,,0,4F80EB4A8E1F17AF,0,
10176,emblems,ui_emblem_629,731,iw9,,0,4F736B4A8E13B3D3,0,
10177,emblems,ui_emblem_960,732,iw9,,0,5F526B4A4EB38C6D,0,
10178,emblems,ui_emblem_373,733,iw9,,0,35FB6A4A7FCC26E3,0,
10179,emblems,ui_emblem_985,734,iw9,,0,5F66D24A4EC4E47C,0,
10180,emblems,ui_emblem_902,735,iw9,,0,5F4BE14A4EAE3641,0,
10181,emblems,ui_emblem_313,736,iw9,,0,35E6EA4A7FBAA459,0,
10182,emblems,ui_emblem_935,737,iw9,,0,5F41524A4EA4EEBF,0,
10183,emblems,ui_emblem_569,738,iw9,,0,4802C64A8A35A60E,0,
10184,emblems,ui_emblem_927,739,iw9,,0,5F44D44A4EA8017C,0,
10185,emblems,ui_emblem_975,740,iw9,,0,5F4EE24A4EB06DCB,0,
10186,emblems,ui_emblem_091,741,iw9,,0,1CAFF14A71AABBF6,0,
10187,emblems,ui_emblem_346,742,iw9,,0,35F7FF4A7FC93B3B,0,
10188,emblems,ui_emblem_387,743,iw9,,0,36057E4A7FD49D64,0,
10189,emblems,ui_emblem_843,744,iw9,,0,56433F4A497560CD,0,
10190,emblems,ui_emblem_065,745,iw9,,0,1CDC054A71D018DD,0,
10191,emblems,ui_emblem_849,746,iw9,,0,5643354A49754FCF,0,
10192,emblems,ui_emblem_399,747,iw9,,0,3602704A7FD24FC3,0,
10193,emblems,ui_emblem_163,748,iw9,,0,2431A04A75974DEC,0,
10194,emblems,ui_emblem_622,749,iw9,,0,4F73744A8E13C31E,0,
10195,emblems,ui_emblem_722,750,iw9,,0,5897274A93637D2D,0,
10196,emblems,ui_emblem_801,751,iw9,,0,5635A54A4969D0C3,0,
10197,emblems,ui_emblem_863,752,iw9,,0,5649A74A497A7D33,0,
10198,emblems,ui_emblem_064,753,iw9,,0,1CDC044A71D0172A,0,
10199,emblems,ui_emblem_119,754,iw9,,0,24272A4A758E30E5,0,
10200,emblems,ui_emblem_741,755,iw9,,0,5882A04A9351EEBE,0,
10201,emblems,ui_emblem_307,756,iw9,,0,35EA6E4A7FBDBA7C,0,
10202,emblems,ui_emblem_852,757,iw9,,0,5646404A49779857,0,
10203,emblems,ui_emblem_138,758,iw9,,0,24209D4A7588D5A0,0,
10204,emblems,ui_emblem_281,759,iw9,,0,2D25C34A7ABEA289,0,
10205,emblems,ui_emblem_796,760,iw9,,0,5871A14A93437D3E,0,
10206,emblems,ui_emblem_828,761,iw9,,0,563C384A496F363A,0,
10207,emblems,ui_emblem_241,762,iw9,,0,2D335B4A7ACA2F2D,0,
10208,emblems,ui_emblem_144,763,iw9,,0,24382B4A759CA5CB,0,
10209,emblems,ui_emblem_740,764,iw9,,0,5882A14A9351F071,0,
10210,emblems,ui_emblem_301,765,iw9,,0,35EA6C4A7FBDB716,0,
10211,emblems,ui_emblem_694,766,iw9,,0,4F62784A8E0556B7,0,
10212,emblems,ui_emblem_171,767,iw9,,0,242E1E4A75943B2F,0,
10213,emblems,ui_emblem_997,768,iw9,,0,5F63644A4EC1F3BB,0,
10214,emblems,ui_emblem_847,769,iw9,,0,56433B4A49755A01,0,
10215,emblems,ui_emblem_092,770,iw9,,0,1CAFF04A71AABA43,0,
10216,emblems,ui_emblem_019,771,iw9,,0,1CCAF94A71C19146,0,
10217,emblems,ui_emblem_174,772,iw9,,0,242E194A759432B0,0,
10218,emblems,ui_emblem_489,773,iw9,,0,3F1C214A8519B1E7,0,
10219,emblems,ui_emblem_005,774,iw9,,0,1CC7814A71BE8F87,0,
10220,emblems,ui_emblem_448,775,iw9,,0,3EF3184A84F69D88,0,
10221,emblems,ui_emblem_113,776,iw9,,0,2427304A758E3B17,0,
10222,emblems,ui_emblem_324,777,iw9,,0,35F17D4A7FC3F2A7,0,
10223,emblems,ui_emblem_651,778,iw9,,0,4F8AFB4A8E278764,0,
10224,emblems,ui_emblem_453,779,iw9,,0,3EF6934A84F9A460,0,
10225,emblems,ui_emblem_450,780,iw9,,0,3EF6964A84F9A979,0,
10226,emblems,ui_emblem_763,781,iw9,,0,58898E4A9357EED6,0,
10227,emblems,ui_emblem_812,782,iw9,,0,5638A84A496C0BB3,0,
10228,emblems,ui_emblem_883,783,iw9,,0,5650B74A4980B711,0,
10229,emblems,ui_emblem_514,784,iw9,,0,4813C14A8A4410C2,0,
10230,emblems,ui_emblem_916,785,iw9,,0,5F48534A4EAB0F20,0,
10231,emblems,ui_emblem_626,786,iw9,,0,4F73784A8E13C9EA,0,
10232,emblems,ui_emblem_887,787,iw9,,0,5650BB4A4980BDDD,0,
10233,emblems,ui_emblem_845,788,iw9,,0,5643394A4975569B,0,
10234,emblems,ui_emblem_912,789,iw9,,0,5F48574A4EAB15EC,0,
10235,emblems,ui_emblem_077,790,iw9,,0,1CDF834A71D324CE,0,
10236,emblems,ui_emblem_487,791,iw9,,0,3F1C174A8519A0E9,0,
10237,emblems,ui_emblem_135,792,iw9,,0,2420AA4A7588EBB7,0,
10238,emblems,ui_emblem_190,793,iw9,,0,240C214A757759E2,0,
10239,emblems,ui_emblem_538,794,iw9,,0,480CC94A8A3DFFAC,0,
10240,emblems,ui_emblem_095,795,iw9,,0,1CAFF54A71AAC2C2,0,
10241,emblems,ui_emblem_939,796,iw9,,0,5F41564A4EA4F58B,0,
10242,emblems,ui_emblem_767,797,iw9,,0,5889924A9357F5A2,0,
10243,emblems,ui_emblem_282,798,iw9,,0,2D25C04A7ABE9D70,0,
10244,emblems,ui_emblem_593,799,iw9,,0,482ECC4A8A5AEB2B,0,
10245,emblems,ui_emblem_620,800,iw9,,0,4F73724A8E13BFB8,0,
10246,emblems,ui_emblem_011,801,iw9,,0,1CCB014A71C19EDE,0,
10247,emblems,ui_emblem_146,802,iw9,,0,24382D4A759CA931,0,
10248,emblems,ui_emblem_931,803,iw9,,0,5F414E4A4EA4E7F3,0,
10249,emblems,ui_emblem_012,804,iw9,,0,1CCB004A71C19D2B,0,
