jup_minireddot_hor,iw9_br_ngsierra,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_br_soscar14,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_dm_crossbow,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_dm_mike14,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_dm_mike24,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_dm_pgolf1,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_dm_sa700,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_dm_sbeta,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_dm_scromeo,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_dm_stango25,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_lm_ahotel,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_lm_foxtrot,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_lm_kilo21,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_lm_mkilo3,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_lm_mkilo3,jup_minireddot_hor_tall,1
jup_minireddot_hor,iw9_lm_ngolf7,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_lm_rkilo,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_lm_slima,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_sm_acharlie45,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_sm_acharlie9,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_sm_alpha57,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_sm_apapa,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_sm_aviktor,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_sm_beta,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_sm_mpapa5,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_sm_mpapa7,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_sm_mpapax,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_sm_papa90,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_sm_sdelta,jup_minireddot_hor_tall,0
jup_minireddot_hor,iw9_sm_victor,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_cp01_sm_coscar635,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_cp01_sm_pcharlie9,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_cp05_lm_halpha,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_cp06_ar_falpha,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_cp08_br_xmike5,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_cp15_lm_mkilo3,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp01_ar_golf36,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp01_dm_slima8,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp01_lm_mgolf36,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp02_ar_bromeo805,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp02_br_bromeo2,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp02_dm_bromeop,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp02_sm_scharlie3,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp03_ar_aromeo160,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp03_br_aromeo200,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp03_sm_pmike,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp04_sm_lwhiskey,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp04_sm_umike,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp05_ar_foxtrot2000,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp06_lm_pkilop,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp07_sm_uzulu,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp07_sm_uzulup,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp08_ar_qbravo97,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp08_lm_qbravo95lsw,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp13_dm_svictork,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp19_ar_acharlie,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp19_br_acharlie450,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp19_dm_acharlied,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp20_lm_evictor,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp25_ar_talpha95,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp25_sm_talpham,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp28_lm_rpapa20,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp31_dm_compound,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp32_pi_mpapa9,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp34_ar_balpha27,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp35_sn_moscar,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp36_ar_anov94,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp36_sn_boscar,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp40_br_hcharlie36,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp41_sm_kpappa50,jup_minireddot_hor_tall,0
jup_minireddot_hor,jup_jp44_ar_stango44,jup_minireddot_hor_tall,0
jup_reflex01,iw9_ar_acharlie300,jup_reflex01_tall,0
jup_reflex01,iw9_ar_akilo,jup_reflex01_tall,0
jup_reflex01,iw9_ar_akilo105,jup_reflex01_tall,0
jup_reflex01,iw9_ar_akilo74,jup_reflex01_tall,0
jup_reflex01,iw9_ar_augolf,jup_reflex01_tall,0
jup_reflex01,iw9_ar_falpha,jup_reflex01_tall,0
jup_reflex01,iw9_ar_falpha,jup_reflex01_tall,1
jup_reflex01,iw9_ar_fecho,jup_reflex01_tall,0
jup_reflex01,iw9_ar_fecho,jup_reflex01_tall,1
jup_reflex01,iw9_ar_golf3,jup_reflex01_tall,0
jup_reflex01,iw9_ar_helima,jup_reflex01_tall,0
jup_reflex01,iw9_ar_kilo53,jup_reflex01_tall,0
jup_reflex01,iw9_ar_malima,jup_reflex01_tall,0
jup_reflex01,iw9_ar_mcbravo,jup_reflex01_tall,0
jup_reflex01,iw9_ar_mcharlie,jup_reflex01_tall,0
jup_reflex01,iw9_ar_mike16,jup_reflex01_tall,0
jup_reflex01,iw9_ar_mike4,jup_reflex01_tall,0
jup_reflex01,iw9_ar_ralpha,jup_reflex01_tall,0
jup_reflex01,iw9_ar_scharlie,jup_reflex01_tall,0
jup_reflex01,iw9_ar_schotel,jup_reflex01_tall,0
jup_reflex01,iw9_br_msecho,jup_reflex01_tall,0
jup_reflex01,iw9_br_ngsierra,jup_reflex01_tall,0
jup_reflex01,iw9_br_soscar14,jup_reflex01_tall,0
jup_reflex01,iw9_dm_crossbow,jup_reflex01_tall,0
jup_reflex01,iw9_dm_mike14,jup_reflex01_tall,0
jup_reflex01,iw9_dm_mike24,jup_reflex01_tall,0
jup_reflex01,iw9_dm_pgolf1,jup_reflex01_tall,0
jup_reflex01,iw9_dm_sa700,jup_reflex01_tall,0
jup_reflex01,iw9_dm_sbeta,jup_reflex01_tall,0
jup_reflex01,iw9_dm_scromeo,jup_reflex01_tall,0
jup_reflex01,iw9_dm_stango25,jup_reflex01_tall,0
jup_reflex01,iw9_lm_ahotel,jup_reflex01_tall,0
jup_reflex01,iw9_lm_foxtrot,jup_reflex01_tall,0
jup_reflex01,iw9_lm_kilo21,jup_reflex01_tall,0
jup_reflex01,iw9_lm_mkilo3,jup_reflex01_tall,0
jup_reflex01,iw9_lm_mkilo3,jup_reflex01_tall,1
jup_reflex01,iw9_lm_ngolf7,jup_reflex01_tall,0
jup_reflex01,iw9_lm_rkilo,jup_reflex01_tall,0
jup_reflex01,iw9_lm_slima,jup_reflex01_tall,0
jup_reflex01,iw9_sh_charlie725,jup_reflex01_tall,0
jup_reflex01,iw9_sh_mbravo,jup_reflex01_tall,0
jup_reflex01,iw9_sh_mike1014,jup_reflex01_tall,0
jup_reflex01,iw9_sh_mviktor,jup_reflex01_tall,0
jup_reflex01,iw9_sh_tsierra12,jup_reflex01_tall,0
jup_reflex01,iw9_sh_vecho,jup_reflex01_tall,0
jup_reflex01,iw9_sm_acharlie45,jup_reflex01_tall,0
jup_reflex01,iw9_sm_acharlie9,jup_reflex01_tall,0
jup_reflex01,iw9_sm_alpha57,jup_reflex01_tall,0
jup_reflex01,iw9_sm_apapa,jup_reflex01_tall,0
jup_reflex01,iw9_sm_aviktor,jup_reflex01_tall,0
jup_reflex01,iw9_sm_beta,jup_reflex01_tall,0
jup_reflex01,iw9_sm_mpapa5,jup_reflex01_tall,0
jup_reflex01,iw9_sm_mpapa7,jup_reflex01_tall,0
jup_reflex01,iw9_sm_mpapax,jup_reflex01_tall,0
jup_reflex01,iw9_sm_papa90,jup_reflex01_tall,0
jup_reflex01,iw9_sm_sdelta,jup_reflex01_tall,0
jup_reflex01,iw9_sm_victor,jup_reflex01_tall,0
jup_reflex01,iw9_sn_limax,jup_reflex01_tall,0
jup_reflex01,jup_cp01_sm_coscar635,jup_reflex01_tall,0
jup_reflex01,jup_cp01_sm_pcharlie9,jup_reflex01_tall,0
jup_reflex01,jup_cp06_ar_falpha,jup_reflex01_tall,0
jup_reflex01,jup_cp08_br_xmike5,jup_reflex01_tall,0
jup_reflex01,jup_cp24_pi_glima21,jup_reflex01_tall,0
jup_reflex01,jup_jp01_ar_golf36,jup_reflex01_tall,0
jup_reflex01,jup_jp01_dm_slima8,jup_reflex01_tall,0
jup_reflex01,jup_jp02_ar_bromeo805,jup_reflex01_tall,0
jup_reflex01,jup_jp02_br_bromeo2,jup_reflex01_tall,0
jup_reflex01,jup_jp02_dm_bromeop,jup_reflex01_tall,0
jup_reflex01,jup_jp02_sm_scharlie3,jup_reflex01_tall,0
jup_reflex01,jup_jp03_ar_aromeo160,jup_reflex01_tall,0
jup_reflex01,jup_jp03_br_aromeo200,jup_reflex01_tall,0
jup_reflex01,jup_jp03_sm_pmike,jup_reflex01_tall,0
jup_reflex01,jup_jp04_sm_lwhiskey,jup_reflex01_tall,0
jup_reflex01,jup_jp04_sm_umike,jup_reflex01_tall,0
jup_reflex01,jup_jp05_ar_foxtrot2000,jup_reflex01_tall,0
jup_reflex01,jup_jp07_sm_uzulu,jup_reflex01_tall,0
jup_reflex01,jup_jp07_sm_uzulup,jup_reflex01_tall,0
jup_reflex01,jup_jp08_ar_qbravo97,jup_reflex01_tall,0
jup_reflex01,jup_jp10_sn_cdelta50,jup_reflex01_tall,0
jup_reflex01,jup_jp12_pi_mike93,jup_reflex01_tall,0
jup_reflex01,jup_jp13_dm_svictork,jup_reflex01_tall,0
jup_reflex01,jup_jp19_ar_acharlie,jup_reflex01_tall,0
jup_reflex01,jup_jp19_br_acharlie450,jup_reflex01_tall,0
jup_reflex01,jup_jp19_dm_acharlied,jup_reflex01_tall,0
jup_reflex01,jup_jp25_ar_talpha95,jup_reflex01_tall,0
jup_reflex01,jup_jp25_sm_talpham,jup_reflex01_tall,0
jup_reflex01,jup_jp31_dm_compound,jup_reflex01_tall,0
jup_reflex01,jup_jp32_pi_mpapa9,jup_reflex01_tall,0
jup_reflex01,jup_jp34_ar_balpha27,jup_reflex01_tall,0
jup_reflex01,jup_jp35_sn_moscar,jup_reflex01_tall,0
jup_reflex01,jup_jp36_ar_anov94,jup_reflex01_tall,0
jup_reflex01,jup_jp36_sn_boscar,jup_reflex01_tall,0
jup_reflex01,jup_jp37_dm_kappa98,jup_reflex01_tall,0
jup_reflex01,jup_jp40_br_hcharlie36,jup_reflex01_tall,0
jup_reflex01,jup_jp41_sm_kpappa50,jup_reflex01_tall,0
jup_reflex01,jup_jp44_ar_stango44,jup_reflex01_tall,0
jup_reflex02,iw9_ar_acharlie300,jup_reflex02_tall,0
jup_reflex02,iw9_ar_akilo,jup_reflex02_tall,0
jup_reflex02,iw9_ar_akilo105,jup_reflex02_tall,0
jup_reflex02,iw9_ar_akilo74,jup_reflex02_tall,0
jup_reflex02,iw9_ar_augolf,jup_reflex02_tall,0
jup_reflex02,iw9_ar_falpha,jup_reflex02_tall,0
jup_reflex02,iw9_ar_falpha,jup_reflex02_tall,1
jup_reflex02,iw9_ar_fecho,jup_reflex02_tall,0
jup_reflex02,iw9_ar_fecho,jup_reflex02_tall,1
jup_reflex02,iw9_ar_golf3,jup_reflex02_tall,0
jup_reflex02,iw9_ar_helima,jup_reflex02_tall,0
jup_reflex02,iw9_ar_kilo53,jup_reflex02_tall,0
jup_reflex02,iw9_ar_malima,jup_reflex02_tall,0
jup_reflex02,iw9_ar_mcbravo,jup_reflex02_tall,0
jup_reflex02,iw9_ar_mcharlie,jup_reflex02_tall,0
jup_reflex02,iw9_ar_mike16,jup_reflex02_tall,0
jup_reflex02,iw9_ar_mike4,jup_reflex02_tall,0
jup_reflex02,iw9_ar_ralpha,jup_reflex02_tall,0
jup_reflex02,iw9_ar_scharlie,jup_reflex02_tall,0
jup_reflex02,iw9_ar_schotel,jup_reflex02_tall,0
jup_reflex02,iw9_br_msecho,jup_reflex02_tall,0
jup_reflex02,iw9_br_ngsierra,jup_reflex02_tall,0
jup_reflex02,iw9_br_soscar14,jup_reflex02_tall,0
jup_reflex02,iw9_dm_crossbow,jup_reflex02_tall,0
jup_reflex02,iw9_dm_mike14,jup_reflex02_tall,0
jup_reflex02,iw9_dm_mike24,jup_reflex02_tall,0
jup_reflex02,iw9_dm_pgolf1,jup_reflex02_tall,0
jup_reflex02,iw9_dm_sa700,jup_reflex02_tall,0
jup_reflex02,iw9_dm_sbeta,jup_reflex02_tall,0
jup_reflex02,iw9_dm_scromeo,jup_reflex02_tall,0
jup_reflex02,iw9_dm_stango25,jup_reflex02_tall,0
jup_reflex02,iw9_lm_ahotel,jup_reflex02_tall,0
jup_reflex02,iw9_lm_foxtrot,jup_reflex02_tall,0
jup_reflex02,iw9_lm_kilo21,jup_reflex02_tall,0
jup_reflex02,iw9_lm_mkilo3,jup_reflex02_tall,0
jup_reflex02,iw9_lm_mkilo3,jup_reflex02_tall,1
jup_reflex02,iw9_lm_ngolf7,jup_reflex02_tall,0
jup_reflex02,iw9_lm_rkilo,jup_reflex02_tall,0
jup_reflex02,iw9_lm_slima,jup_reflex02_tall,0
jup_reflex02,iw9_sh_charlie725,jup_reflex02_tall,0
jup_reflex02,iw9_sh_mbravo,jup_reflex02_tall,0
jup_reflex02,iw9_sh_mike1014,jup_reflex02_tall,0
jup_reflex02,iw9_sh_mviktor,jup_reflex02_tall,0
jup_reflex02,iw9_sh_tsierra12,jup_reflex02_tall,0
jup_reflex02,iw9_sh_vecho,jup_reflex02_tall,0
jup_reflex02,iw9_sm_acharlie45,jup_reflex02_tall,0
jup_reflex02,iw9_sm_acharlie9,jup_reflex02_tall,0
jup_reflex02,iw9_sm_alpha57,jup_reflex02_tall,0
jup_reflex02,iw9_sm_apapa,jup_reflex02_tall,0
jup_reflex02,iw9_sm_aviktor,jup_reflex02_tall,0
jup_reflex02,iw9_sm_beta,jup_reflex02_tall,0
jup_reflex02,iw9_sm_mpapa5,jup_reflex02_tall,0
jup_reflex02,iw9_sm_mpapa7,jup_reflex02_tall,0
jup_reflex02,iw9_sm_mpapax,jup_reflex02_tall,0
jup_reflex02,iw9_sm_papa90,jup_reflex02_tall,0
jup_reflex02,iw9_sm_sdelta,jup_reflex02_tall,0
jup_reflex02,iw9_sm_victor,jup_reflex02_tall,0
jup_reflex02,jup_cp01_sm_coscar635,jup_reflex02_tall,0
jup_reflex02,jup_cp01_sm_pcharlie9,jup_reflex02_tall,0
jup_reflex02,jup_cp06_ar_falpha,jup_reflex02_tall,0
jup_reflex02,jup_cp08_br_xmike5,jup_reflex02_tall,0
jup_reflex02,jup_cp24_pi_glima21,jup_reflex02_tall,0
jup_reflex02,jup_jp01_ar_golf36,jup_reflex02_tall,0
jup_reflex02,jup_jp01_dm_slima8,jup_reflex02_tall,0
jup_reflex02,jup_jp02_ar_bromeo805,jup_reflex02_tall,0
jup_reflex02,jup_jp02_br_bromeo2,jup_reflex02_tall,0
jup_reflex02,jup_jp02_dm_bromeop,jup_reflex02_tall,0
jup_reflex02,jup_jp02_sm_scharlie3,jup_reflex02_tall,0
jup_reflex02,jup_jp03_ar_aromeo160,jup_reflex02_tall,0
jup_reflex02,jup_jp03_br_aromeo200,jup_reflex02_tall,0
jup_reflex02,jup_jp03_sm_pmike,jup_reflex02_tall,0
jup_reflex02,jup_jp04_sm_lwhiskey,jup_reflex02_tall,0
jup_reflex02,jup_jp04_sm_umike,jup_reflex02_tall,0
jup_reflex02,jup_jp05_ar_foxtrot2000,jup_reflex02_tall,0
jup_reflex02,jup_jp07_sm_uzulu,jup_reflex02_tall,0
jup_reflex02,jup_jp07_sm_uzulup,jup_reflex02_tall,0
jup_reflex02,jup_jp08_ar_qbravo97,jup_reflex02_tall,0
jup_reflex02,jup_jp12_pi_mike93,jup_reflex02_tall,0
jup_reflex02,jup_jp13_dm_svictork,jup_reflex02_tall,0
jup_reflex02,jup_jp19_ar_acharlie,jup_reflex02_tall,0
jup_reflex02,jup_jp19_br_acharlie450,jup_reflex02_tall,0
jup_reflex02,jup_jp19_dm_acharlied,jup_reflex02_tall,0
jup_reflex02,jup_jp25_ar_talpha95,jup_reflex02_tall,0
jup_reflex02,jup_jp25_sm_talpham,jup_reflex02_tall,0
jup_reflex02,jup_jp31_dm_compound,jup_reflex02_tall,0
jup_reflex02,jup_jp32_pi_mpapa9,jup_reflex02_tall,0
jup_reflex02,jup_jp34_ar_balpha27,jup_reflex02_tall,0
jup_reflex02,jup_jp36_ar_anov94,jup_reflex02_tall,0
jup_reflex02,jup_jp37_dm_kappa98,jup_reflex02_tall,0
jup_reflex02,jup_jp40_br_hcharlie36,jup_reflex02_tall,0
jup_reflex02,jup_jp41_sm_kpappa50,jup_reflex02_tall,0
jup_reflex02,jup_jp44_ar_stango44,jup_reflex02_tall,0
jup_reflex03,iw9_ar_acharlie300,jup_reflex03_tall,0
jup_reflex03,iw9_ar_akilo,jup_reflex03_tall,0
jup_reflex03,iw9_ar_akilo105,jup_reflex03_tall,0
jup_reflex03,iw9_ar_akilo74,jup_reflex03_tall,0
jup_reflex03,iw9_ar_augolf,jup_reflex03_tall,0
jup_reflex03,iw9_ar_falpha,jup_reflex03_tall,0
jup_reflex03,iw9_ar_falpha,jup_reflex03_tall,1
jup_reflex03,iw9_ar_fecho,jup_reflex03_tall,0
jup_reflex03,iw9_ar_fecho,jup_reflex03_tall,1
jup_reflex03,iw9_ar_golf3,jup_reflex03_tall,0
jup_reflex03,iw9_ar_helima,jup_reflex03_tall,0
jup_reflex03,iw9_ar_kilo53,jup_reflex03_tall,0
jup_reflex03,iw9_ar_malima,jup_reflex03_tall,0
jup_reflex03,iw9_ar_mcbravo,jup_reflex03_tall,0
jup_reflex03,iw9_ar_mcharlie,jup_reflex03_tall,0
jup_reflex03,iw9_ar_mike16,jup_reflex03_tall,0
jup_reflex03,iw9_ar_mike4,jup_reflex03_tall,0
jup_reflex03,iw9_ar_ralpha,jup_reflex03_tall,0
jup_reflex03,iw9_ar_scharlie,jup_reflex03_tall,0
jup_reflex03,iw9_ar_schotel,jup_reflex03_tall,0
jup_reflex03,iw9_br_msecho,jup_reflex03_tall,0
jup_reflex03,iw9_br_ngsierra,jup_reflex03_tall,0
jup_reflex03,iw9_br_soscar14,jup_reflex03_tall,0
jup_reflex03,iw9_dm_crossbow,jup_reflex03_tall,0
jup_reflex03,iw9_dm_mike14,jup_reflex03_tall,0
jup_reflex03,iw9_dm_mike24,jup_reflex03_tall,0
jup_reflex03,iw9_dm_pgolf1,jup_reflex03_tall,0
jup_reflex03,iw9_dm_sa700,jup_reflex03_tall,0
jup_reflex03,iw9_dm_sbeta,jup_reflex03_tall,0
jup_reflex03,iw9_dm_scromeo,jup_reflex03_tall,0
jup_reflex03,iw9_dm_stango25,jup_reflex03_tall,0
jup_reflex03,iw9_lm_ahotel,jup_reflex03_tall,0
jup_reflex03,iw9_lm_foxtrot,jup_reflex03_tall,0
jup_reflex03,iw9_lm_kilo21,jup_reflex03_tall,0
jup_reflex03,iw9_lm_mkilo3,jup_reflex03_tall,0
jup_reflex03,iw9_lm_mkilo3,jup_reflex03_tall,1
jup_reflex03,iw9_lm_ngolf7,jup_reflex03_tall,0
jup_reflex03,iw9_lm_rkilo,jup_reflex03_tall,0
jup_reflex03,iw9_lm_slima,jup_reflex03_tall,0
jup_reflex03,iw9_sh_charlie725,jup_reflex03_tall,0
jup_reflex03,iw9_sh_mbravo,jup_reflex03_tall,0
jup_reflex03,iw9_sh_mike1014,jup_reflex03_tall,0
jup_reflex03,iw9_sh_mviktor,jup_reflex03_tall,0
jup_reflex03,iw9_sh_tsierra12,jup_reflex03_tall,0
jup_reflex03,iw9_sh_vecho,jup_reflex03_tall,0
jup_reflex03,iw9_sm_acharlie45,jup_reflex03_tall,0
jup_reflex03,iw9_sm_acharlie9,jup_reflex03_tall,0
jup_reflex03,iw9_sm_alpha57,jup_reflex03_tall,0
jup_reflex03,iw9_sm_apapa,jup_reflex03_tall,0
jup_reflex03,iw9_sm_aviktor,jup_reflex03_tall,0
jup_reflex03,iw9_sm_beta,jup_reflex03_tall,0
jup_reflex03,iw9_sm_mpapa5,jup_reflex03_tall,0
jup_reflex03,iw9_sm_mpapa7,jup_reflex03_tall,0
jup_reflex03,iw9_sm_mpapax,jup_reflex03_tall,0
jup_reflex03,iw9_sm_papa90,jup_reflex03_tall,0
jup_reflex03,iw9_sm_sdelta,jup_reflex03_tall,0
jup_reflex03,iw9_sm_victor,jup_reflex03_tall,0
jup_reflex03,jup_cp01_sm_coscar635,jup_reflex03_tall,0
jup_reflex03,jup_cp01_sm_pcharlie9,jup_reflex03_tall,0
jup_reflex03,jup_cp06_ar_falpha,jup_reflex03_tall,0
jup_reflex03,jup_cp08_br_xmike5,jup_reflex03_tall,0
jup_reflex03,jup_cp24_pi_glima21,jup_reflex03_tall,0
jup_reflex03,jup_jp01_ar_golf36,jup_reflex03_tall,0
jup_reflex03,jup_jp01_dm_slima8,jup_reflex03_tall,0
jup_reflex03,jup_jp02_ar_bromeo805,jup_reflex03_tall,0
jup_reflex03,jup_jp02_br_bromeo2,jup_reflex03_tall,0
jup_reflex03,jup_jp02_dm_bromeop,jup_reflex03_tall,0
jup_reflex03,jup_jp02_sm_scharlie3,jup_reflex03_tall,0
jup_reflex03,jup_jp03_ar_aromeo160,jup_reflex03_tall,0
jup_reflex03,jup_jp03_br_aromeo200,jup_reflex03_tall,0
jup_reflex03,jup_jp03_sm_pmike,jup_reflex03_tall,0
jup_reflex03,jup_jp04_sm_lwhiskey,jup_reflex03_tall,0
jup_reflex03,jup_jp04_sm_umike,jup_reflex03_tall,0
jup_reflex03,jup_jp05_ar_foxtrot2000,jup_reflex03_tall,0
jup_reflex03,jup_jp07_sm_uzulu,jup_reflex03_tall,0
jup_reflex03,jup_jp07_sm_uzulup,jup_reflex03_tall,0
jup_reflex03,jup_jp08_ar_qbravo97,jup_reflex03_tall,0
jup_reflex03,jup_jp12_pi_mike93,jup_reflex03_tall,0
jup_reflex03,jup_jp13_dm_svictork,jup_reflex03_tall,0
jup_reflex03,jup_jp19_ar_acharlie,jup_reflex03_tall,0
jup_reflex03,jup_jp19_br_acharlie450,jup_reflex03_tall,0
jup_reflex03,jup_jp19_dm_acharlied,jup_reflex03_tall,0
jup_reflex03,jup_jp25_ar_talpha95,jup_reflex03_tall,0
jup_reflex03,jup_jp25_sm_talpham,jup_reflex03_tall,0
jup_reflex03,jup_jp31_dm_compound,jup_reflex03_tall,0
jup_reflex03,jup_jp32_pi_mpapa9,jup_reflex03_tall,0
jup_reflex03,jup_jp34_ar_balpha27,jup_reflex03_tall,0
jup_reflex03,jup_jp36_ar_anov94,jup_reflex03_tall,0
jup_reflex03,jup_jp37_dm_kappa98,jup_reflex03_tall,0
jup_reflex03,jup_jp40_br_hcharlie36,jup_reflex03_tall,0
jup_reflex03,jup_jp41_sm_kpappa50,jup_reflex03_tall,0
jup_reflex03,jup_jp44_ar_stango44,jup_reflex03_tall,0
jup_reflex04,iw9_ar_acharlie300,jup_reflex04_tall,0
jup_reflex04,iw9_ar_akilo,jup_reflex04_tall,0
jup_reflex04,iw9_ar_akilo105,jup_reflex04_tall,0
jup_reflex04,iw9_ar_akilo74,jup_reflex04_tall,0
jup_reflex04,iw9_ar_augolf,jup_reflex04_tall,0
jup_reflex04,iw9_ar_falpha,jup_reflex04_tall,0
jup_reflex04,iw9_ar_falpha,jup_reflex04_tall,1
jup_reflex04,iw9_ar_fecho,jup_reflex04_tall,0
jup_reflex04,iw9_ar_fecho,jup_reflex04_tall,1
jup_reflex04,iw9_ar_golf3,jup_reflex04_tall,0
jup_reflex04,iw9_ar_helima,jup_reflex04_tall,0
jup_reflex04,iw9_ar_kilo53,jup_reflex04_tall,0
jup_reflex04,iw9_ar_malima,jup_reflex04_tall,0
jup_reflex04,iw9_ar_mcbravo,jup_reflex04_tall,0
jup_reflex04,iw9_ar_mcharlie,jup_reflex04_tall,0
jup_reflex04,iw9_ar_mike16,jup_reflex04_tall,0
jup_reflex04,iw9_ar_mike4,jup_reflex04_tall,0
jup_reflex04,iw9_ar_ralpha,jup_reflex04_tall,0
jup_reflex04,iw9_ar_scharlie,jup_reflex04_tall,0
jup_reflex04,iw9_ar_schotel,jup_reflex04_tall,0
jup_reflex04,iw9_br_msecho,jup_reflex04_tall,0
jup_reflex04,iw9_br_ngsierra,jup_reflex04_tall,0
jup_reflex04,iw9_br_soscar14,jup_reflex04_tall,0
jup_reflex04,iw9_dm_crossbow,jup_reflex04_tall,0
jup_reflex04,iw9_dm_mike14,jup_reflex04_tall,0
jup_reflex04,iw9_dm_mike24,jup_reflex04_tall,0
jup_reflex04,iw9_dm_pgolf1,jup_reflex04_tall,0
jup_reflex04,iw9_dm_sa700,jup_reflex04_tall,0
jup_reflex04,iw9_dm_sbeta,jup_reflex04_tall,0
jup_reflex04,iw9_dm_scromeo,jup_reflex04_tall,0
jup_reflex04,iw9_dm_stango25,jup_reflex04_tall,0
jup_reflex04,iw9_lm_ahotel,jup_reflex04_tall,0
jup_reflex04,iw9_lm_foxtrot,jup_reflex04_tall,0
jup_reflex04,iw9_lm_kilo21,jup_reflex04_tall,0
jup_reflex04,iw9_lm_mkilo3,jup_reflex04_tall,0
jup_reflex04,iw9_lm_mkilo3,jup_reflex04_tall,1
jup_reflex04,iw9_lm_ngolf7,jup_reflex04_tall,0
jup_reflex04,iw9_lm_rkilo,jup_reflex04_tall,0
jup_reflex04,iw9_lm_slima,jup_reflex04_tall,0
jup_reflex04,iw9_sh_charlie725,jup_reflex04_tall,0
jup_reflex04,iw9_sh_mbravo,jup_reflex04_tall,0
jup_reflex04,iw9_sh_mike1014,jup_reflex04_tall,0
jup_reflex04,iw9_sh_mviktor,jup_reflex04_tall,0
jup_reflex04,iw9_sh_tsierra12,jup_reflex04_tall,0
jup_reflex04,iw9_sh_vecho,jup_reflex04_tall,0
jup_reflex04,iw9_sm_acharlie45,jup_reflex04_tall,0
jup_reflex04,iw9_sm_acharlie9,jup_reflex04_tall,0
jup_reflex04,iw9_sm_alpha57,jup_reflex04_tall,0
